,id,name,address,symbol,url,description,chain,logo,audits,audit_note,gecko_id,cmcId,category,chains,module,twitter,forkedFrom,oracles,listedAt,slug,tvl,chainTvls,change_1h,change_1d,change_7d,tokenBreakdowns,referralUrl,treasury,audit_links,openSource,governanceID,language,staking,parentProtocol,pool2,oraclesByChain
2265,2163,OctoPow Finance,ethpow:0xa10168025488c35F877EA8599e91C4eE1EC23E4c,OTP,https://octopow.finance,"OctoPow is the first and most advanced DEX & AMM on Ethereum PoW chain, supporting true Defi & NFT on the EthereumPoW network.",EthereumPoW,https://icons.llama.fi/octopow-finance.jpg,0,,,,Dexes,['EthereumPoW'],octopow/index.js,OctoPowswap,['Uniswap V2'],[],1665063701.0,octopow-finance,0.0,{'EthereumPoW': 0.0},-0.4422385127233639,-3.0672871331251343,-2.6353397028121464,{},,,,,,,,,,
2266,1963,MixSwap Finance,bsc:0xb8b9e96e9576af04480ff26ee77d964b1996216e,MXS,https://mixswap.finance/,"With MixSwap, you can stake your token assets to earn new tokens through Liquidity Mining on BSC Network",Binance,https://icons.llama.fi/mixswap-finance.png,0,,,,Farm,['Binance'],mixswap/index.js,MixSwapFinance,['Goose Finance'],[],1660107807.0,mixswap-finance,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}",0.04937443843127198,-0.4264404082907305,-0.07473666512311183,{},,,,,,,2391.0153000151245,,445.1707952496125,
2267,388,NowSwap,,-,https://nowswap.org,Nowswap is a decentralized exchange featuring low transaction fees for small-size trades.,Ethereum,https://icons.llama.fi/nowswap.jpg,0,,,1410,Dexes,['Ethereum'],nowswap/index.js,nowswap_org,['Uniswap V2'],,,nowswap,0.0,{'Ethereum': 0.0},0.011318603543287509,-0.9046759346381066,0.9901553516580748,{},,,,,,,,,,
2268,1396,Veritable DAO,polygon:0x6397835430a5a5f8530F30C412CB217CE3f0943b,VRT,https://veritable.finance,Truly decentralized approach of the DAO control,Polygon,https://icons.llama.fi/veritable-dao.png,0,,,,Yield,['Polygon'],veritable.js,VeritableDao,[],[],1644596897.0,veritable-dao,0.0,{'Polygon': 0.0},-0.08710626559484069,-2.849070425615295,1.8718556298439069,{},,,,,,Solidity,,,,
2269,1119,Coup Farm,avax:0xb2f9a4380ebca7e057db0c4572b7ac90c353ce7d,COUP,https://coup.farm/,The Coup Farm is a decentralized yield farming project running on Avalanche. Built upon proven features and logic to generate solid yields and passive income.,Avalanche,https://icons.llama.fi/coup-farm.png,2,,,,Yield,['Avalanche'],coup-farm/index.js,CoupFarm,,,1640715736.0,coup-farm,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}",0.1523060036502386,-0.45339916370589606,0.3354776415710319,{},,,['https://rugdoc.io/project/coup-farm/'],,,,4.897554661999999,,3.6160554429999996,
2270,732,Bouje Finance,fantom:0x37F70aa9fEfc8971117BD53A1Ddc2372aa7Eec41,BOUJE,https://bouje.finance,Bouje Finance new age Yield Farming Protocol that aims to attain sustainable and steady price action.,Fantom,https://icons.llama.fi/bouje.png,2,,bouje-token,13522,Yield,['Fantom'],boujefinance/index.js,BoujeFinance,,,1635563349.0,bouje-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}",-0.902315058231622,-4.63462365135976,-7.119567509797037,{},,,['https://paladinsec.co/projects/bouje-finance/'],,,,0.0,,37.11754645312614,
2271,1512,Spade Finance,fantom:0x300e170EC32d09A4AA312A21c6bEd1C001Dcd996,SPADE,https://spadefinance.farm,"Spade Finance, a standard Defi protocol on Fantom Network. With many exciting features added to the Platform",Fantom,https://icons.llama.fi/spade-finance.png,0,,,,Farm,['Fantom'],spadefinance/index.js,Spadefinanceftm,['Goose Finance'],[],1646502914.0,spade-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}",-0.6659026930497589,-4.114492643123597,-5.972004205213523,{},,,,,,,10.05108880767607,,2.1167797092839735,
2272,1106,Chad Finance,fantom:0xcce93540b80abf71b66e0a44fd71e322ce9c4d9e,CHAD,https://www.chadfinance.io/,Chad Finance is a yield farm on Fantom Opera,Fantom,https://icons.llama.fi/chad-finance.png,0,,,,Yield,['Fantom'],chad-finance/index.js,ChadFtm,,,1640607853.0,chad-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}",-0.7828900065580342,-4.643106871898311,65.46249256474638,{},,,,,,,626.72025941,,411.29113603571835,
2273,1113,Mama DAO,polygon:0xA9a779aeA33b6f40CfC78A29Cf56Fc7e6fb329AB,MAMA,http://mamadao.co,MAMA aims to become a community-owned mutual fund that sets out to help build the future of Metaverse and DeFi gaming.,Polygon,https://icons.llama.fi/mama-dao.jpg,0,,mama-dao,16844,Reserve Currency,['Polygon'],mama-dao/index.js,OfficialMamaDAO,['Olympus DAO'],,1640641579.0,mama-dao,0.0,"{'Polygon': 0.0, 'Polygon-staking': 0.0, 'staking': 0.0}",-0.00840805491661456,-0.20399600399598228,-0.10419999999999163,{},,,,,,,2.7302792138761934e-05,,,
2274,1844,Stipend,kava:0x2de4BA963636beDdE79ea7cc42796315E27f44ac,PAY,https://governordao.org,"Governor DAO presents Stipend - a gamified, PVP staking app designed to facilitate Universal Basic Income. Stipend utilizes anti-whale mechanics, giving smaller depositors larger share of earnings. Stipend leverages Governor DAO Proof-of-Existence to protect against sybil vulnerabilities that otherwise discredit any ""anti-whale"" games.",Kava,https://icons.llama.fi/stipend.png,0,,,,Yield,['Kava'],stipend.js,Governor_DAO,[],[],1655839104.0,stipend,0.0,{'Kava': 0.0},0.6410256410256352,-0.6329113924050631,31.932773109243726,{},,,,,,,,,,
2275,2432,FlatCoin DEX,tron:TLxSCKNuxso2f62mPz2eBtAnQeXQUaYQiZ,FLAT,https://flatcoin.cc,FlatCoin (FLAT) is an ERC20 compliant Meme Token. The total supply of FLAT is limited to 1 000 000 Tokens which were entirely locked in an immutable smart contract. FLAT can be acquired from this smart contract in exchange for USDT and vice versa via a feeless token swap.,Tron,https://icons.llama.fi/flatcoin-dex.png,0,,,,Farm,['Tron'],flatcoin/index.js,raidshift,[],[],1673619934.0,flatcoin-dex,0.0,{'Tron': 0.0},0.07375435696106081,-0.09990009990008275,-73.80248399268434,{},,,,,,,,,,
2276,2806,AstroFi,0x360111d897d32614619F37f151061c8D431a47f9,AFI,https://astrofi.org,Unlock the full potential of DeFi. Join the DeFi revolution with AstroFi.,Ethereum,https://icons.llama.fi/astrofi.png,0,,,,Dexes,['Ethereum'],AstroFi/index.js,Astrofiorg,['Uniswap V2'],['Chainlink'],1681212811.0,astrofi,0.0,"{'Ethereum': 0.0, 'Ethereum-staking': 0.0, 'staking': 0.0}",-0.03838832952635585,-1.3557429025495509,1.6161331591220574,{},,,,,,,0.0,,,
2277,1011,Papa DAO,avax:0x70b33ebC5544C12691d055b49762D0F8365d99Fe,PAPA,https://papadao.co/#/stake,$PAPA is a decentralized reserve currency that remains unbound by a peg - that is used in the #Metaverse. We back Metaverse & GameFi Projects.,Avalanche,https://icons.llama.fi/papa-dao.jpg,0,,papa-dao,15794,Reserve Currency,['Avalanche'],papa-dao/index.js,PapaDAOofficial,['Olympus DAO'],,1639330608.0,papa-dao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",-0.10293308675093726,-3.382568013450694,-1.3631405118563151,{},,,,,,,0.0,,,
2278,977,Tornadao,avax:0xb80323c7aa915cb960b19b5cca1d88a2132f7bd1,NADO,https://www.tornadao.finance,"Tornadao is a decentralized reserve currency protocol available on the Avalanche (AVAX) Network based on the NADO token. Each NADO token is backed by a basket of assets (initially with MIM, and MIM/NADO) in the Tornadao treasury",Avalanche,https://icons.llama.fi/tornadao.jpg,0,,tornadao,,Reserve Currency,['Avalanche'],tornadao/index.js,Tornadao_fi,['Olympus DAO'],,1638680155.0,tornadao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",-0.10094471310479491,-3.377387665801436,-1.3791662717917887,{},,,,,,,0.0,,,
2279,2875,PrivCash,,-,https://priv.cash/,PrivCash is a decentralized protocol for private transactions on the Kava network.,Kava,https://icons.llama.fi/privcash.jpg,0,,,,Privacy,['Kava'],privcash/index.js,PrivCash_,[],[],1682274918.0,privcash,0.0,{'Kava': 0.0},0.0341249111851738,-0.03180225796032232,-0.03889999999999816,{},,,,,,,,,,
2280,2294,Crypto Lottery,csc:0x80b313Be000c42f1f123C7FBd74654544818Ba7c,CL,https://cryptolottery.top,The Crypto Lottery is an honest and scalable lottery built on the blockchain technology for the million people around the world.,Multi-Chain,https://icons.llama.fi/crypto-lottery.png,0,,,,Prediction Market,"['Polygon', 'Binance', 'Avalanche', 'Celo', 'CSC', 'Kucoin']",crypto-lottery/index.js,__cryptolottery,[],,1668782160.0,crypto-lottery,0.0,"{'Kucoin': 0.0, 'Binance': 0.0, 'CSC': 0.0, 'Avalanche': 0.0, 'Polygon': 0.0, 'Celo': 0.0}",-0.24596701343247673,-3.1064455698850963,0.3509364313525083,{},,,,,,,,,,
2281,1718,Sapphire Mine,,-,https://www.sapphiremine.xyz,Polygon Reward Pool with the highest daily returns.,Polygon,https://icons.llama.fi/sapphire-mine.jpg,0,,,,Yield,['Polygon'],sapphiremine.js,SapphirePolygon,[],[],1651573344.0,sapphire-mine,0.0,{'Polygon': 0.0},-0.312785354709618,-3.292361768756976,2.0344167114200644,{},,,,,,,,,,
2282,1626,Astrowar Finance,harmony:0xda612f124daddb1bedcd6ade8d103a891cde65bb,AWAR,https://www.astrowar.finance/,"Astrowar is an intergalactic metaverse gamefi on the Harmony Blockchain combined with future universe background. In the Astrowar universe, the user can become planet lords and develop their territory targeting environment, technology and many others perspective. The ultimate goal for all the starlords is to create a grandiose interstellar civilization era.",Harmony,https://icons.llama.fi/astrowar-finance.png,1,,astrowar,,Services,['Harmony'],astrowar-finance,AstrowarFi,[],['TWAP'],1649420834.0,astrowar-finance,0.0,{'Harmony': 0.0},-10.421477337342068,-10.012605605053608,-14.267184585354201,{},,,['https://github.com/solidproof/projects/tree/main/AstroWar'],,,,,,,
2283,1145,FTM Frens,fantom:0x4cC23f962d872938d478803c4499079517dB2666,FRENS,https://ftmfrens.com/,The perfect fren to FTM community. Meme coin with use cases.,Fantom,https://icons.llama.fi/ftm-frens.png,2,,,,Yield,['Fantom'],ftm-frens/index.js,FTMFrens,,,1640800879.0,ftm-frens,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}",-1.1529865946740614,-6.648514564874702,-10.436328109759245,{},,,['https://rugdoc.io/project/ftm-frens/'],,,,0.27461262606128706,,0.1755313473898223,
2284,2759,OCTOplace,avax:0x3712871408a829C5cd4e86DA1f4CE727eFCD28F6,GLCR,https://octoplace.io,Multi-chain social NFT marketplace,Multi-Chain,https://icons.llama.fi/octoplace.jpg,0,,,,NFT Marketplace,"['Kava', 'Theta']",OCTOplace/index.js,octoplace,[],[],1680356318.0,octoplace,0.0,"{'Kava': 0.0, 'Theta': 0.0}",-0.037029829362282385,-1.4670997484050474,-2.249759984837567,{},,,,,,,,,,
2285,2505,ORIO,,-,https://orio.io/,ORIO is a stable progressive currency with a price value built-in growth mechanism of a 1% tax fee charged at each transaction,Ethereum,https://icons.llama.fi/orio.png,0,,,,Yield,['Ethereum'],orio/index.js,ORIOINC,[],[],1675734631.0,orio,0.0,{'Ethereum': 0.0},0.0,0.0,0.008600739663620516,{},,,,,,,,,,
2286,2143,Zircon Gamma,moonriver:0x4545E94974AdACb82FC56BCf136B07943e152055,ZRG,https://zircon.finance,Zircon is a DEX protocol with a unique mechanism to provide liquidity with one token and with greatly reduced impermanent loss.,Multi-Chain,https://icons.llama.fi/zircon-gamma.png,2,,zircon-gamma-token,,Dexes,"['Moonriver', 'Binance']",zircon-gamma/index.js,Zircon_Finance,['Uniswap V2'],[],1664708213.0,zircon-gamma,0.0,"{'Binance': 0.0, 'Moonriver': 0.0}",0.028084861521662674,-0.7625372838095785,0.0015508902828855753,{},,,['https://github.com/Zircon-Finance/zircon-protocol-2/blob/master/audit/chaintroopers/Zircon_Protocol2_SecAssessment_report_v1.1.pdf'],,,,,,,
2287,255,Fei Protocol,0xc7283b66eb1eb5fb86327f08e1b5816b0720212b,TRIBE,https://fei.money/,"FEI uses a new kind of stablecoin mechanism called direct incentives. It is more capital efficient, has a fair distribution, and is fully decentralized. The protocol uses the value it controls to maintain liquid secondary markets.",Ethereum,https://icons.llama.fi/fei-protocol.png,2,,tribe-2,9025,Algo-Stables,['Ethereum'],fei/index.js,feiprotocol,,['Chainlink'],,fei-protocol,0.0,{'Ethereum': 0.0},0.05188303000561234,-1.4703559311563765,2.1510605746168068,{},,fei-protocol.js,['https://docs.fei.money/audit'],,"['snapshot:fei.eth', 'eip155:1:0x0BEF27FEB58e857046d630B2c03dFb7bae567494', 'compound:ethereum:0x637deeed4e4deb1d222650bd4b64192abf002c00', 'compound:ethereum:0xe087f94c3081e1832dc7a22b48c6f2b5faae579b']",,,,,
2288,1284,Paladin DAO,bsc:0xb4da413d7643000a84c5b62bfb1bf2077604b165,PAL,https://www.paladindao.com/,Paladin DAO is the decentralized reserve currency protocol available on the BSC (Binance Smart Chain) based on the PD token.,Binance,https://icons.llama.fi/paladin-dao.png,0,,paladin-dao,17563,Reserve Currency,['Binance'],paladin-dao/index.js,DaoPaladin,['Olympus DAO'],,1642564789.0,paladin-dao,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}",0.0022236751216127004,-0.07360176685952524,-0.017502217222201466,{},,,,,,,72.21819046541653,,,
2289,2800,Beekava,,-,https://www.beekava.com,"A high-yield product, using NFT to make farming more interesting.",Kava,https://icons.llama.fi/beekava.png,0,,,,Yield,['Kava'],beekava/index.js,,[],[],1681133587.0,beekava,0.0,"{'Kava': 0.0, 'Kava-staking': 0.0, 'pool2': 0.0, 'staking': 0.0, 'Kava-pool2': 0.0}",2.6143790849673394,-0.6329113924050631,31.932773109243698,{},,,,,,,22.448311692911105,,4.4674703976844095,
2290,1309,Gaia DAO,avax:0x9f6aedca032b1092e08b848fc9d6f29139370837,GAIA,https://gaiadao.money/,Gaia DAO’s mission is to fight climate change by all means and save humanity.,Avalanche,https://icons.llama.fi/gaia-dao.png,0,,gaia-dao,,Reserve Currency,['Avalanche'],gaia-dao/index.js,GaiaDAO_fi,['Olympus DAO'],,1642872155.0,gaia-dao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.2401357097221677,0.0,0.7144589138333117,{},,,,,,,0.0,,,
2291,1658,Steak,terra:terra1rl4zyexjphwgx6v3ytyljkkc4mrje2pyznaclv,STEAK,https://steak.club,Liquid staking protocol for the @Cosmos,Terra,https://icons.llama.fi/steak.png,2,,,,Liquid Staking,['Terra'],steak/index.js,st4k3h0us3,[],[],1650320654.0,steak,0.0,{'Terra': 0.0},-0.5532015065913356,-2.8403863845446295,-3.7260711030082234,{},,,['https://github.com/SCV-Security/PublicReports/blob/main/CW/St4k3h0us3/St4k3h0us3%20-%20Steak%20Contracts%20Audit%20Review%20-%20%20v1.0.pdf'],,,,,,,
2292,1330,Beluga,fantom:0x4a13a2cf881f5378def61e430139ed26d843df9a,BELUGA,https://beluga.fi,A cross-chain yield optimizer on #Fantom and #0xPolygon with innovative strategies to earn the best yields.,Multi-Chain,https://icons.llama.fi/beluga.jpg,2,,beluga-fi,,Yield,"['Fantom', 'Polygon']",beluga/index.js,beluga_fi,,,1643486104.0,beluga,0.0,"{'Polygon': 0.0, 'Fantom': 0.0}",0.0,0.0,-9.226611872233278,{},,,['https://callisto.network/beluga-protocol-security-audit'],,,,,,,
2293,3010,zkSwap Era,era:0xAbdb137D013b8B328FA43Fc04a6fA340D1CeA733,ZKS,https://zkswap.biz,"zkSwap is an Automated Market Maker with a Futuristic UI , inbuilt charts , launchpad, locker, NFT staking and many more features.",zkSync Era,https://icons.llama.fi/zkswap-era.jpg,2,,,,Dexes,['zkSync Era'],zk-swap/index.js,zkswap_official,['Uniswap V2'],,1684862994.0,zkswap-era,0.0,"{'zkSync Era': 0.0, 'zkSync Era-staking': 0.0, 'staking': 0.0}",-0.042958411327362,-1.1446180590469766,1.3988679841369702,{},,,['https://contractwolf.io/projects/zkswap'],,,,0.0,,,
2294,1014,TempoDAO,avax:0x88a425b738682f58c0ff9fcf2cceb47a361ef4cf,TEMPO,https://earn.tempodao.gg/#/stake,Tempo DAO is a fork of the already successful Olympus DAO available on the Avalanche Network. The TEMPO token is a revolutionary reserve backed gaming currency for the metaverse. Tempo DAO will use the TEMPO reserve-backed currency to help establish a treasury that rewards all those who decide to stake in the project. ,Avalanche,https://icons.llama.fi/tempodao.jpg,0,,tempo-dao,15379,Reserve Currency,['Avalanche'],tempodao/index.js,TempoDAO,['Olympus DAO'],,1639332627.0,tempodao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.07650071908440736,-0.8062031239717129,-0.38689905401076885,{},,,,,,,0.0,,,
2295,2156,EthwSwap,,-,https://www.ethwswap.finance,"EthwSwap is your one-stop decentralized trading platform on the EthereumPoW Chain, The Orthodox POW Advocators Serving Ethereum.",EthereumPoW,https://icons.llama.fi/ethwswap.png,0,,,,Dexes,['EthereumPoW'],ethwswap/index.js,ethw_swap,['Uniswap V2'],[],1664986535.0,ethwswap,0.0,{'EthereumPoW': 0.0},1.025641025641022,-3.4313725490196134,-3.028000066312316,{},,,,,,,,,,
2296,1945,LanternSwap,,-,http://lanternswap.com,The stableswap for Kava.,Kava,https://icons.llama.fi/lanternswap.png,0,,,,Dexes,['Kava'],lanternswap/index.js,LanternSwap,[],[],1659457776.0,lanternswap,0.0,{'Kava': 0.0},0.03197020324749644,-0.07700415201344413,-0.04570953933721,{},,,,,,,,,,
2297,1231,Vesq,polygon:0x29f1e986fca02b7e54138c04c4f503dddd250558,VESQ,https://www.vesq.io,VESQ is a decentralized reserve currency protocol available on the Polygon (MATIC) Network based on the VSQ token.,Polygon,https://icons.llama.fi/vesq.png,2,,vesq,16737,Reserve Currency,['Polygon'],vesq/index.js,VESQHQ,['Olympus DAO'],,1641875968.0,vesq,0.0,"{'Polygon': 0.0, 'Polygon-staking': 0.0, 'staking': 0.0}",0.04324438997811342,-0.1283828865182528,-0.26322828194975045,{},,,['https://paladinsec.co/projects/vesq'],,,,0.0,,,
2298,2881,mirrosset,,-,https://www.mirrosset.com,CDP protocol on Kava Network,Kava,https://icons.llama.fi/mirrosset.png,0,,,,CDP,['Kava'],mirrosset/index.js,,[],[],1682329073.0,mirrosset,0.0,{'Kava': 0.0},0.1928640308582601,-8.859649122807028,-14.132231404958702,{},,,,,,,,,,
2299,1843,Kavacave,,-,https://www.kavacave.app,A Unique Way To earn higher APR on your returns without any deposit fee on Kava.,Kava,https://icons.llama.fi/kavacave.png,0,,,,Yield,['Kava'],kavacave/index.js,kavacave,[],[],1655800202.0,kavacave,0.0,{'Kava': 0.0},1.2896553318808373,-0.3907216648266143,14.963691606794669,{},,,,,,,,,,
2300,2713,pxswap,,-,https://pxswap.xyz,"NFT OTC Trading platform, the Future of NFT Finance",Kava,https://icons.llama.fi/pxswap.jpg,0,,,,NFT Marketplace,['Kava'],pxswap/index.js,pxswap_xyz,[],[],1679509047.0,pxswap,0.0,{'Kava': 0.0},0.0341249111851738,-0.0318022579602939,-0.03889999999999816,{},,,,,,,,,,
2301,2770,GxyPad,,-,https://gxypad.com,"Make your project easier launching on the zkSync Era Mainnet, One-click service",zkSync Era,https://icons.llama.fi/gxypad.jpg,0,,,,Dexes,['zkSync Era'],gxypad/index.js,gxypad,[],[],1680599828.0,gxypad,0.0,{'zkSync Era': 0.0},-0.03745346673963468,-1.2423052960863004,1.3905556008331672,{},,,,,,,,,,
2302,2891,MetaID,,-,https://kava.metaid.finance/,"MetaID is a decentralized identity (account) protocol based on dynamic NFT, and it is a relay of addresses and products in web3.0",Kava,https://icons.llama.fi/metaid.png,0,,,,Staking Pool,['Kava'],metaid/index.js,,[],[],1682451053.0,metaid,0.0,{'Kava': 0.0},1.1702447594877867,-5.662206041523163,0.18862009509379618,{},,,,,,,,,,
2303,2672,Alyx finance,bsc:0x2701C7cBf3220FFF6e6CEaabbCD9B932Eb11E3Ff,ALYX,https://alyx.finance/,"A DAO defi that marries real-yields with AI NFT art, and a liquidity protocol. Alyx is first and foremost a DAO that operates the $ALYX currency to grow a treasury that correspondingly backs $ALYX token as a reserve currency",Binance,https://icons.llama.fi/alyx-finance.png,0,,,,Reserve Currency,['Binance'],alyx-finance/index.js,AlyxFinance,['Olympus DAO'],[],1678821724.0,alyx-finance,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'pool2': 0.0, 'Binance-pool2': 0.0, 'staking': 0.0}",0.03255632243781292,-3.5111934028634835,-1.804035645182438,{},,alyx.js,,,,,0.0,,733.9462888758482,
2304,2136,Fliperino,,-,https://fliperino.xyz,A blockchain based coin flip game on ETHW. Flip a coin and double your bet or get assimilated by the contract.,EthereumPoW,https://icons.llama.fi/fliperino.png,0,,,,Prediction Market,['EthereumPoW'],Fliperino/index.js,Fliperino2,[],[],1664382133.0,fliperino,0.0,{'EthereumPoW': 0.0},-0.5076142131979537,-3.448275862068968,-2.0877569622215333,{},,,,,,,,,,
2305,821,Undead Finance,fantom:0x89dD4d82F4aF70df521A76A4f0997b5Dc571917E,UNDEAD,https://www.undeadfinance.com,Yield Farming and Staking Platform Running on Fantom Network.,Fantom,https://icons.llama.fi/undead-finance.png,0,,undead-finance,14493,Yield,['Fantom'],undeadfinance/index.js,FinanceUndead,,,1636485547.0,undead-finance,0.0,"{'pool2': 0.0, 'Fantom-staking': 0.0, 'Fantom-pool2': 0.0, 'staking': 0.0, 'Fantom': 0.0}",-0.4234063575478757,-3.595479849215735,-6.149884963207697,{},,,,,,,0.0,,4.990721006408941,
2306,1228,SashimiDAO,avax:0xb88e3edb378ed7ddef10b86962d97fa0b8defb6d,SASHI,https://sashimidao.xyz,SashimiDAO is a decentralized reserve currency protocol available on the Avalanche Network based on the SASHI token,Avalanche,https://icons.llama.fi/sashimidao.jpg,0,,,,Reserve Currency,['Avalanche'],sashimidao/index.js,sashimi_dao,['Olympus DAO'],,1641873999.0,sashimidao,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.1049066180515581,-0.3827172827172802,-0.2265284416263995,{},,,,,,,0.0,,,
2307,2744,Kavastarter,kava:0x32a57dCa514Cc601d3DDEe974f57Db9Dc2CfE83b,KAST,https://www.kavastarter.com/#/home,"Besides raising funds, Kavastarter will provide support for innovative crypto projects and technologies in many ways as possible",Kava,https://icons.llama.fi/kavastarter.png,0,,,,Launchpad,['Kava'],kavastarter/index.js,,[],[],1680130701.0,kavastarter,0.0,"{'Kava': 0.0, 'Kava-staking': 0.0, 'staking': 0.0}",2.614379084967311,-0.6329113924050489,31.932773109243726,{},,,[],,,,1.57,,,
2308,927,Pidao Finance,bsc:0x1215ed20aa507578ca352e195016f289e7a17f3a,PID,https://www.pidao.finance/,PIDAO is a decentralized reserve currency protocol based on the PID token and aims at building a community-owned decentralized financial infrastructure for the crypto world,Binance,https://icons.llama.fi/pidao-finance.png,2,,pidao,14163,Reserve Currency,['Binance'],pidao-finance/index.js,PIDAOFinance,['Olympus DAO'],,1638126989.0,pidao-finance,0.0,"{'Binance': 0.0, 'Binance-staking': 0.0, 'staking': 0.0}",0.0390656484386227,-0.05254336201092258,-0.010830463741186236,{},,,['https://www.certik.com/projects/pidaofinance'],,,,0.0,,,
2309,1946,Vacus Finance,avax:0xF6557bC62AC67744961479eA6c131B61444714d6,VCS,https://www.vacus.finance,"Vacus Finance, a game-changing yield optimizer on Avalanche. Earn and Multiply.",Avalanche,https://icons.llama.fi/vacus-finance.jpg,2,,vacus-finance,21337,Yield Aggregator,['Avalanche'],vacusfinance/index.js,Vacus_finance,[],[],1659457779.0,vacus-finance,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'pool2': 0.0, 'Avalanche-pool2': 0.0, 'staking': 0.0}",-0.06775545131255001,-3.801122567059309,-1.0002488906011138,{},,,['https://solidity.finance/audits/VacusFinance'],,,,0.0,,0.0,
2310,2516,Phezzan Protocol,,-,https://phezzan.xyz,Phezzan Protocol is an orderbook perpetual DEX that enables retail liquidity on @zkSync 2.0,Kava,https://icons.llama.fi/phezzan-protocol.jpg,0,,,,Dexes,['Kava'],phezzan/index.js,PhezzanProtocol,[],[],1675872118.0,phezzan-protocol,0.0,"{'Kava': 0.0, 'zkSync': 0.0, 'offers': 0.0, 'zkSync-offers': 0.0}",2.0487804878048763,12.66671118761056,31.20199085850757,{},,,,,,,,,,
2311,2135,Infy Protocol,,-,https://infy.network,Infy is decentralized Lending and Renting Protocol for NFTs.,Multi-Chain,https://icons.llama.fi/infy-protocol.jpg,0,,,,NFT Lending,"['Polygon', 'Kava']",infy/index.js,infy_protocol,[],[],1664371329.0,infy-protocol,0.0,"{'Kava': 0.0, 'Polygon': 0.0}",0.0341249111851738,-0.03180225796030811,-0.03889999999999816,{},,,,,,,,,,
2312,3026,Monoceros,kava:0xDa5aC8F284537d6eaB198801127a9d49b0CbDff5,MCS,https://www.monoceros.app/,"Monoceros is a Web3 investment terminal that collates data from various sources like exchanges, blockchains, and dApps. Its robust display helps users identify ideal opportunities and execute actions directly on the platform",Kava,https://icons.llama.fi/monoceros.png,0,,,,Yield,['Kava'],mcs/index.js,MonocerosApp,[],[],1685047742.0,monoceros,0.0,"{'Kava': 0.0, 'Kava-staking': 0.0, 'staking': 0.0}",0.03412491118514538,-0.03180225796032232,,{},,,[],,,,0.0,,,
2313,2085,BakedPotatoes,,-,https://app.bakedpotatoes.dog,Earn up to 8% daily on your staked WDOGE and earn 12% referral rewards.,Dogechain,https://icons.llama.fi/bakedpotatoes.png,0,,,,Yield,['Dogechain'],BakedPotatoes/index.js,BakedPotatoDoge,[],[],1663144121.0,bakedpotatoes,0.0,{'Dogechain': 0.0},-0.09920219083147686,-2.4303707645911032,0.42416921823644316,{},,,,,,,,,,
2314,1141,Avalps,avax:0xf481Eec738C46F675e077ee966A680a19210Af11,BLANC,https://ape.avalps.finance/,Avalps is a decentralized reserve currency protocol available on the Avalanche Network based on the $BLANC token,Avalanche,https://icons.llama.fi/avalps.png,0,,blanc,16337,Reserve Currency,['Avalanche'],avalps/index.js,AvalpsFinance,['Olympus DAO'],,1640786874.0,avalps,0.0,"{'Avalanche': 0.0, 'Avalanche-staking': 0.0, 'staking': 0.0}",0.10490661805158652,-0.382717282717266,-0.2265284416263995,{},,,,,,,0.0013522620565675587,,,
2315,2989,multiverse,kava:0x3f0BF5596902aAf15e09D63328B4176fC12E4206,MVX,https://multiverse.fntokens.xyz/,MverseX is a Multichain Decentralized exchange first deployed on kava evm co-chain.,Kava,https://icons.llama.fi/multiverse.jpg,0,,,,Dexes,['Kava'],mversex/index.js,multiversec2c,,,1684323315.0,multiverse,0.0,{'Kava': 0.0},1.606296503509924,-0.39532106101118814,17.48338422129183,{},,,,,,,,,,
