,id,name,symbol,gecko_id,chain,category,slug,tvl,change_1h,change_1d,change_7d
1889,1912,OortSwap,OORT,,REI,Dexes,oortswap,0.01,-0.28333311764595237,-12.97088314847322,13.525879363616426
1890,1131,Cyber Dog,CBRDOG,,Cronos,Yield,cyber-dog,0.01,0.03746850898667731,-0.06212646587940185,0.010592517194552897
1891,1493,GoblinGold,-,,Solana,Yield,goblingold,0.01,-0.2098023310809083,-1.271289726239516,2.6434093055865304
1892,2056,Unknown,UNKWN,,Binance,Yield,unknown,0.01,0.046278431760995886,-1.6187616025291618,12.114140741785889
1893,1000,Brinc Finance,BRC,,Arbitrum,Yield,brinc-finance,0.01,-0.00840805491661456,-0.2039960039959965,-0.10419999999999163
1894,1750,CryptoSwap,CST,,Binance,Dexes,cryptoswap,0.01,0.019269179002279202,-1.22268007023348,-1.4856970054796648
1895,1831,VITCSwap,-,,Vite,Dexes,vitcswap,0.01,0.07375435696108923,0.18874626658590898,
1896,1620,Amaterasu Finance,IZA,amaterasufi-izanagi,Aurora,Dexes,amaterasu-finance,0.01,-0.48583007392268485,-3.2669942792341686,0.23993991044828533
1897,1561,Pear DAO,PEX,peardao,Binance,Dexes,pear-dao,0.01,0.03194709914755833,-0.07823986591655796,-0.08253340314374213
1898,1744,Earnmos,-,,Multi-Chain,Yield Aggregator,earnmos,0.01,0.15890946851182264,-1.0783409479992514,-17.183616491416203
1899,1994,DogMoney,DOGMONEY,,Dogechain,Dexes,dogmoney,0.01,-0.09917650809899214,-2.4526894070220777,0.20601977259570958
1900,1509,Solanax,SOLD,solanax,Solana,Dexes,solanax,0.01,0.07375435696106081,-0.09990009990008275,0.0
1901,2257,BarnSwap,-,,MUUCHAIN,Dexes,barnswap,0.01,2.2712490227124675,-0.15714294877139423,-20.025963783340416
1902,1287,Crafting Finance,CRF,crafting-finance,Multi-Chain,Synthetics,crafting-finance,0.01,-0.5106878167889732,-4.354881391195107,-1.787068277067732
1903,2826,CZODIAC,CZRED,czred,Binance,Yield,czodiac,0.01,-0.05544555822828556,0.22616694775186374,1.697652706598248
1904,1130,Buffaloswap,BUFF,buffalo-swap,Binance,Yield,buffaloswap,0.01,-0.027880086677456006,-1.9970398778905007,0.44807688784847244
1905,539,Carbon Finance,CARBON,carbon-finance,Arbitrum,Farm,carbon-finance,0.01,-0.10165211436397215,-2.4573464419671325,2.835774041294698
1906,1632,SMBSwap V2,SELF,,Binance,Dexes,smbswap-v2,0.01,0.043706985204750026,-1.405283878321768,10.420462012143503
1907,1343,Devil Finance,DEVIL,devil-finance,Fantom,Yield,devil-finance,0.01,-2.352420540011522,1.0243176928308628,-7.490548184427425
1908,1890,Algodex,ALGX,algodex,Algorand,Dexes,algodex,0.01,-0.3910674356199877,-3.084977639112168,-3.161328338388955
1909,640,KingDefi,KRW,krown,Multi-Chain,Yield,kingdefi,0.01,0.11598477328951162,-2.152797577358072,-3.5226373695512336
1910,1387,DEUS Finance,DEUS,deus-finance-2,Multi-Chain,CDP,deus-finance,0.01,0.0341249111851738,-0.0318022579602939,-99.7402092039527
1911,3012,DynastySwap,-,,Pulse,Dexes,dynastyswap,0.01,-2.318600269971242,-28.789273207136475,-45.64247329154194
1912,1344,FATFIRE DEFI,FATFIRE,,Fantom,Yield,fatfire-defi,0.01,-0.4962689519310288,-0.0916425022148104,2.0389870377174333
1913,3018,CowSwap smartBCH,-,,smartBCH,Dexes,cowswap-smartbch,0.01,-0.16753164351987948,-2.4773151624351897,
1914,1160,Baker Guild,BREAD,baker-guild,Fantom,Yield,baker-guild,0.01,-0.05793133158118735,-0.59629874460731,-0.5451590674942111
1915,1096,PureFi,UFI,purefi,Multi-Chain,Yield,purefi,0.01,0.08466494600961028,-2.2832433381942536,-5.964036370182114
1916,822,FantomPup,FPUP,ftm-pup-token,Fantom,Yield,fantompup,0.01,-0.1611284833077633,-1.114593760756975,-1.5996975760208443
1917,1123,Salem Finance,SALEM,,Multi-Chain,Yield,salem-finance,0.01,-0.12165166372088265,-1.5126874553567404,-0.2823379254882781
1918,1465,PRISM Protocol,PRISM,prism-protocol,Terra,Yield,prism-protocol,0.01,-0.5061205273069618,-2.794388224471021,-5.973260566903463
1919,2065,Chocodoge,USCD,,Dogechain,Algo-Stables,chocodoge,0.01,-0.05782473689568235,-0.4466608959561569,-0.012636779577164248
1920,1776,Infinity Pad,IPAD,infinity-pad,Multi-Chain,Launchpad,infinity-pad,0.01,0.11469158037415639,-0.8963885882890565,-5.317140519919633
1921,2046,BNPL Pay,BNPL,bnpl-pay,Ethereum,Lending,bnpl-pay,0.01,0.034786485432448444,-0.02539181026045867,0.01121344095864174
1922,1319,Moneyrain Finance,MONEYRAIN,moneyrain-finance,Fantom,Yield,moneyrain-finance,0.01,0.07186145355855444,-0.8138192691606321,-0.08694227932033982
1923,893,RetroDefi,RCUBE,retro-defi,Multi-Chain,Yield,retrodefi,0.01,-0.3853417985324086,-2.7360476137657486,1.504126563110347
1924,1236,Waterfall Finance Yield,WATERFALL,waterfall-finance,Fantom,Yield,waterfall-finance-yield,0.01,-0.44396220300080813,-3.075689954403643,-3.764143381991971
1925,689,Kalata,KALA,kalata,Binance,Synthetics,kalata,0.01,-0.10816280370366371,0.30056727771321334,-1.5833871978077525
1926,1704,Double Club,DOU,,Binance,Yield Aggregator,double-club,0.01,0.018331627244677406,-0.09065941696850643,-0.019663100729204075
1927,2148,Roketo,-,,Near,Payments,roketo,0.01,0.03891857133457677,-0.2642611363059615,-0.10094641740103327
1928,990,Powerbomb Finance,-,,Multi-Chain,Yield,powerbomb-finance,0.01,-0.04970838870906391,-2.2157324765964574,2.367899787838141
1929,2336,EsdtMarket,-,,Elrond,Dexes,esdtmarket,0.01,1.6281386369238078,5.085974937260062,0.19282746916655924
1930,2523,casinocronos,casino,,Cronos,Dexes,casinocronos,0.01,-0.4480819552175319,-2.5664757083102643,2.33592356419463
1931,2106,HopSwap,HOP,,Cronos,Dexes,hopswap,0.0,-0.05327501366701881,-1.561623091545755,-3.2124163730733386
1932,1693,Unbanked,UNBNK,unbanked,Fantom,Yield Aggregator,unbanked,0.0,-0.36377459705624915,-2.3722789772881754,-3.546884875138616
1933,1234,Agile Finance,AGL,agile,Cronos,Lending,agile-finance,0.0,0.04307135805893836,-0.316403274744232,-0.102873153427268
1934,1389,Polyquail,CHK,,Polygon,Yield,polyquail,0.0,-0.10416044243717693,-1.4281575820553343,0.8975972476342804
1935,2821,Hamburger Finance,BURGER,,Arbitrum,Dexes,hamburger-finance,0.0,-0.23266563987783684,8.929479274223496,-1.911532169564424
1936,594,Defirex,DFX,defirex,Ethereum,Yield,defirex,0.0,0.02025576413242902,-0.659989618285806,0.6384134258599516
1937,2376,ABcDeFX,-,,Multi-Chain,Dexes,abcdefx,0.0,-1.1612395534028082,-1.476853947912133,5.467417964953626
1938,1443,OneRing,RING,onering,Multi-Chain,Yield,onering,0.0,-0.006937991186802606,-0.19264008563874313,-0.0551458207091855
1939,2013,Kanvas,KVS,,Kava,NFT Marketplace,kanvas,0.0,2.5887995438656333,-0.633798520583511,31.610539901704925
1940,1403,Scranton Finance,PAPER,,Fantom,Yield,scranton-finance,0.0,0.029356920700251976,-0.5423660208630707,0.4956227397348414
1941,1754,CatsLuck,CLK,,smartBCH,Prediction Market,catsluck,0.0,-0.18682102486667418,-2.3052230950870296,-3.253285244121585
1942,2596,BeamSwap Stable AMM,GLINT,,Moonbeam,Dexes,beamswap-stable-amm,0.0,0.026244862860849594,-0.10885464483820328,-0.015370211567017122
1943,2075,DogeMuskSwap,DMUSK,,Dogechain,Dexes,dogemuskswap,0.0,-0.09739173070580875,-2.332596029015434,0.11437942539613744
1944,1604,Antex,ANTEX,antex,Binance,Launchpad,antex,0.0,0.032730977863849375,-2.072889909620315,5.028097291305585
1945,263,QIAN,KUN,chemix-ecology-governance-token,Ethereum,Synthetics,qian,0.0,-0.09704317895557324,-2.330453302083285,2.8328293718061275
1946,1919,ElasticSwap,TIC,elasticswap,Multi-Chain,Dexes,elasticswap,0.0,0.1359306119174306,-0.03757019081942303,0.31974239291704976
1947,2248,Sculptor Finance,SCULPT,,Binance,Lending,sculptor-finance,0.0,0.005176675019200161,-1.0703134226716031,-4.116163462286977
1948,635,Blizzard,BLIZZ,blizzard-network,Avalanche,Yield,blizzard,0.0,-1.0239880797131917,-8.954679225986496,9.287655257043696
1949,1216,Farm Hero,HERO,hero,Multi-Chain,Gaming,farm-hero,0.0,0.03483188824225181,-0.16609634994118494,-1.5664481974761344
1950,2694,Jujube Finance,-,,Aptos,Dexes,jujube-finance,0.0,-1.2186839683832318,-2.0624420524687253,-15.559976961075833
1951,2477,BonqDAO,BNQ,bonq,Polygon,Lending,bonqdao,0.0,0.011794186966241682,-18.389937698286644,54.50106623049382
1952,314,Gondola Finance,GDL,gondola-finance,Avalanche,Dexes,gondola-finance,0.0,0.029869047963288153,-0.5411034932807723,0.4922521704559415
1953,2598,Surfswap Stable AMM,TIDE,,Kava,Dexes,surfswap-stable-amm,0.0,0.025996782954536002,57.407655048461436,-10.57743097416018
1954,2446,BayMax,BAYMAX,,Avalanche,Derivatives,baymax,0.0,0.20544115184071643,-2.741030499270252,-17.752774250652934
1955,850,Polyroll,ROLL,polyroll,Polygon,Yield,polyroll,0.0,-0.219171700846033,-2.8489653349373185,2.2670086418061146
1956,865,Seeder Finance,LEAF,seeder-finance,Binance,Yield,seeder-finance,0.0,0.03255632243781292,-2.1651913647073684,-0.434219053791324
1957,523,CryptoYieldFocus,CYF,,Avalanche,Farm,cryptoyieldfocus,0.0,0.029319615931285625,-1.5061566196536802,0.3721270809355701
1958,530,Avaware,AVE,avaware,Avalanche,Yield,avaware,0.0,-0.018907703253390196,-8.072568778271133,-8.730417335978103
1959,737,Dino.Exchange,DINO,dino-exchange,Binance,Dexes,dino.exchange,0.0,0.002702823526561815,-0.07657747818335281,-0.0179743466900959
1960,2087,Chee Finance,-,,Multi-Chain,Lending,chee-finance,0.0,-0.13248035561768745,-1.7507390535636063,0.37320093101928364
1961,1668,Milkydex,MID,,Milkomeda,Dexes,milkydex,0.0,-1.937065638416584,-1.7735668161851237,0.8095704241633399
1962,1221,Argano,AGO,,Polygon,Synthetics,argano,0.0,-0.03144456106294058,-1.8464801144023397,0.8261430367812324
1963,1600,Greenhouse,GREEN,greenhouse,Polygon,Dexes,greenhouse,0.0,-0.14805647422507207,-1.789685852640602,1.6322025697203486
1964,1129,BlackBird Finance,BIRD,,Cronos,Yield,blackbird-finance,0.0,-0.03267184917702082,-1.38390713230919,1.5202613242267091
1965,1723,KungFuu,KNGFUU,,Fantom,Yield,kungfuu,0.0,-1.2721949790429363,-5.868911927445183,-13.539171957716746
1966,2175,GooseFX,GOFX,goosefx,Solana,Dexes,goosefx,0.0,-0.013802776955500917,-0.9410592061800429,-0.6846901435534818
1967,1737,EmberSwap,EMBER,,smartBCH,Dexes,emberswap,0.0,-0.07190877807281026,-1.5967443705266646,-23.882447780068645
1968,2060,FNDZ,FNDZ,fndz-token,Binance,Dexes,fndz,0.0,0.028531674152063147,-0.899304179690148,0.10548646340365053
1969,1363,Oni Exchange,ONI,oni-exchange,Binance,Dexes,oni-exchange,0.0,0.017378438690897724,-0.7089456516371513,-0.20018943825834867
1970,1435,Cemetery Finance,HAUNT,,Fantom,Farm,cemetery-finance,0.0,-0.01037374512105771,-0.9724123471903852,0.1850358789409654
1971,1932,QuasarSwap,QSR,,Nova Network,Dexes,quasarswap,0.0,0.03412491118514538,-0.03180225796032232,-1.5760941585232615
1972,2177,Fortress Loans,FTS,fortress,Binance,Lending,fortress-loans,0.0,-0.02366656951647883,-1.7261175769819204,0.23239944031023185
1973,1150,WraithSwap,WRA,,Fantom,Dexes,wraithswap,0.0,-0.6123388746311065,-3.6223894827636656,-29.913604899332086
1974,1978,Bourbon Defi,BOURBON,,Dogechain,Dexes,bourbon-defi,0.0,-0.09534706800211268,-2.3683429707336785,0.26624446180937866
1975,1630,YieldHub Finance,-,,Telos,Yield Aggregator,yieldhub-finance,0.0,-0.1097078436415444,,6.087077542512759
1976,727,ScareCrow Finance,SCARE,scarecrow,Fantom,Yield,scarecrow-finance,0.0,-0.4826074133811744,-1.5940473071620573,-0.06843278809243714
1977,1072,IFSwap,IFS,,CSC,Dexes,ifswap,0.0,0.3461796087141522,-0.6969583860185935,0.18575945259415505
1978,1442,Kyrios Finance,KYRIOS,,Fantom,Yield,kyrios-finance,0.0,-0.478302111948139,-3.1529286717183282,-4.306771181621954
1979,1399,Fastyield Finance,FAST,,Fantom,Yield Aggregator,fastyield-finance,0.0,-0.2731766254496222,-3.798905928555669,-8.56817550241972
1980,1798,TFM,-,,Terra,Dexes,tfm,0.0,-0.1498635079024666,-4.431929289928448,-5.074042671937875
1981,1116,VultureSwap,VULTR,,Cronos,Dexes,vultureswap,0.0,-0.04407254702302055,-0.8349501394066152,-0.2872636608728527
1982,702,Coffin Finance,COFFIN,coffin-finance,Fantom,Algo-Stables,coffin-finance,0.0,-0.21745096223898486,-2.128911087709909,-10.645077759025128
1983,1607,Milko Farm,MLK,,Milkomeda,Farm,milko-farm,0.0,-0.49663018691623506,-1.7865699439660148,1.6379932614189414
1984,1398,1Beam,1BEAM,1beam,Moonbeam,Dexes,1beam,0.0,0.03052846534750131,-0.11949163854193046,-0.040982924689615174
1985,1857,FATExFi,FATE,,Polygon,Dexes,fatexfi,0.0,-0.0730000000000075,-0.04581246098939573,-1.308505392330403
1986,1915,Nava finance,NAVA,,REI,Algo-Stables,nava-finance,0.0,-0.6273175730784004,-13.399995706304622,13.322032755540164
1987,1328,Astral Farm,ASTRAL,astral-farm,Fantom,Farm,astral-farm,0.0,-0.1306094826899482,-1.20318442922094,-1.7807502145811043
1988,1308,Frog Nation Farm,FROG,frog-nation-farm,Fantom,Farm,frog-nation-farm,0.0,-0.47750159193384434,-1.3393053831892416,1.4346689637331025
1989,1483,V3S Finance,V3S,,Cronos,Algo-Stables,v3s-finance,0.0,0.004941569360255471,-0.3118945718262154,-1.427833431735948
1990,740,Elephantdex,ELEPHANT,,Harmony,Dexes,elephantdex,0.0,-1.0740770345547475,-5.72677470573575,-1.8138500641453987
1991,264,Robo-Advisor for Yield,-,,Ethereum,Yield,robo-advisor-for-yield,0.0,0.12135457236426817,-1.9022264600484107,1.2575248792984013
1992,2225,AtoDEX,ADX,,Aptos,Dexes,atodex,0.0,-1.2872965895924722,-2.206592955197067,1.322947266309484
1993,722,Summit Defi,SUMMIT,summit-defi,Fantom,Yield,summit-defi,0.0,-0.8738924236838841,-5.292182841746836,-8.145814574025508
1994,2303,Revert V3 Staker,-,,Polygon,Liquid Staking,revert-v3-staker,0.0,0.0158266077436906,-0.19726036096724897,0.13620685271908428
1995,2915,Tonic Cash,-,,Multi-Chain,Privacy,tonic-cash,0.0,-0.08759565034957006,2.6801602547284347,-35.65693159922016
1996,1182,ChargeDeFi,CHARGE,chargedefi-charge,Binance,Algo-Stables,chargedefi,0.0,0.0011019958803473173,-0.16001417537152918,0.6696391995458555
1997,800,ZigZag,ZZ,zigzag-2,Arbitrum,Dexes,zigzag,0.0,-0.029748075807134455,-2.248163040480037,0.9457246705343039
1998,1372,Superman Swap,SUPERMAN,,Binance,Yield Aggregator,superman-swap,0.0,-0.09346138956028938,-0.44203802981691354,0.06449720495980671
1999,2401,Syrup Finance,SRX,syrup-finance,Binance,Derivatives,syrup-finance,0.0,0.0385428582588645,-0.8022448205055213,0.2771477827228921
2000,892,SmolSwap,SMOL,,Cronos,Dexes,smolswap,0.0,-0.021443072520980877,-1.5698387989498173,-0.6873701060459751
2001,1702,AGS Finance,AGS,,Astar,Dexes,ags-finance,0.0,-0.09091189081388507,-1.9361369207867085,-2.08763651253291
2002,1151,The Seed Farm,SEED,the-seed-farm,Avalanche,Yield,the-seed-farm,0.0,-0.07115905124990718,-2.834378553865008,0.058788560937173884
2003,2122,HipPoWSwap,HSWAP,hippowswap,EthereumPoW,Dexes,hippowswap,0.0,-0.1720555836415656,-1.3211903736758615,-1.0329428226553858
2004,1656,FunBeast,BEAST,,Astar,Dexes,funbeast,0.0,0.04923923307525513,-0.21229065176180484,-0.21811297922820927
2005,1038,FireDAO,-,,Ethereum,Yield,firedao,0.0,0.06598851925051008,-0.10618641860828859,0.021857230466750366
2006,1024,DefySwap,DFY,defyswap-finance,Multi-Chain,Dexes,defyswap,0.0,-0.37097386218833606,-4.063826555012838,-4.629328807136261
2007,2348,InfiniTORR,TORR,infinitorr,Bittorrent,Dexes,infinitorr,0.0,-0.04785867691407475,0.5072387275728545,7.641258826911752
2008,1022,Hermes Defi,IRIS,iris-token-2,Harmony,Yield,hermes-defi,0.0,-1.2460240734630474,-6.319795896831735,-4.85416180902854
2009,2763,Dove Swap V2,DOV,,Polygon zkEVM,Dexes,dove-swap-v2,0.0,-0.051271633507070646,-1.174196731126969,2.307674563000475
2010,2634,X Blue Finance,XB,,Arbitrum,Yield,x-blue-finance,0.0,-0.046990850221533265,-1.5395095022877285,1.2476540823731739
2011,792,Pinyottas,-,,Ethereum,NFT Marketplace,pinyottas,0.0,-0.21519460614373997,-2.8973429747998267,2.5506741777404613
2012,2051,Logium,-,,Ethereum,Derivatives,logium,0.0,0.0341249111851738,-0.0318022579602939,-0.9280224637244316
2013,1580,LowcostSwap,LOWCOST,,Binance,Yield,lowcostswap,0.0,-0.01722107493745284,-1.8589069064205574,0.5150083130344996
2014,1651,Oaswap,OAS,,Oasis,Dexes,oaswap,0.0,-0.32981976388235523,-2.563069385605516,0.9086891917518471
2015,2460,SkullSwap V2,SKULL,,Fantom,Dexes,skullswap-v2,0.0,-0.5696169426398683,-4.8175374815672996,-14.225676362600126
2016,1437,Nightmare Finance,FEAR,,Fantom,Farm,nightmare-finance,0.0,-0.2106979456780067,-3.288650104159146,0.1380622408622969
2017,1366,Hotfriescoin,HFC,,Binance,Reserve Currency,hotfriescoin,0.0,0.0022236751215984896,-0.07360176685952524,-0.017502217222215677
2018,1957,Parallel DAOfi,-,,Multi-Chain,Payments,parallel-daofi,0.0,-0.22636570398661604,-3.6778109205402245,0.8490750178923747
2019,1721,KronosDAO,KRONOS,kronosdao,Binance,Reserve Currency,kronosdao,0.0,-0.010791643723067068,-1.260055471301385,-0.30765333723212507
2020,1842,Kasava Dex,-,,Kava,Dexes,kasava-dex,0.0,1.1721492665283364,-0.307969471546059,13.591617102499768
2021,899,Kimochi,KIMOCHI,kimochi-finance,Binance,Services,kimochi,0.0,-0.10988044446432355,-1.6769926934377253,-0.778790624997157
2022,1716,North Pole,POLE,north,Avalanche,CDP,north-pole,0.0,-0.19295623390581795,-2.326452067157007,0.33270069894666676
2023,1259,Pillar,-,,Zilliqa,Algo-Stables,pillar,0.0,-0.5655684346974681,-3.775978016415877,-1.2471344136166067
2024,2058,SweetSwap,Sweets,,Dogechain,Dexes,sweetswap,0.0,-0.09729818331156537,-2.3971323459328318,0.45634700589410215
2025,1193,OBSwap,OBT,,EOS,Dexes,obswap,0.0,0.06711350207669398,-2.0801577754683933,-1.2390611547088923
2026,649,SwapMatic,SWAM,swapmatic,Polygon,Dexes,swapmatic,0.0,-0.36463193874453736,-1.7037016855910565,3.268255742748977
2027,1585,Scion Finance,-,,Multi-Chain,Yield Aggregator,scion-finance,0.0,0.0455332392646568,-0.020401674747560605,-0.02750000000001762
2028,2430,Waterfall DEX,WTFX,,Arbitrum,Dexes,waterfall-dex,0.0,-0.035701223704748486,-1.292762336120262,-0.33348067872258014
2029,1913,TrustSwap,SWAP,,Ethereum,Services,trustswap,0.0,0.03445455379362272,-0.04198939371266874,-0.03200123651758702
2030,819,Helios Prime,-,,Ethereum,Indexes,helios-prime,0.0,-0.3748557528745664,-4.620209587353386,-9.1308163525958
2031,1703,Yumiswap,YUMI,,Astar,Dexes,yumiswap,0.0,-0.03116655056835782,-1.4251228329900272,-0.3103800299382016
2032,1479,Phantom Finance,PHANTOM,,Fantom,Farm,phantom-finance,0.0,-0.15079670360688624,-1.326617566279765,-1.8046215604714604
2033,2629,Unamano,-,,Ethereum,Yield,unamano,0.0,-0.1220635158575476,-2.3566277983802735,2.853055576704918
2034,1817,Jupiter Swap,-,,Kava,Dexes,jupiter-swap,0.0,0.7368142670246982,-0.19093946784556692,7.7379784969141525
2035,2669,UWU Protocol,-,,Stacks,CDP,uwu-protocol,0.0,-1.133777095519136,-6.601616767122081,-11.13513188273238
2036,1126,LemonSwap,LEMON,,Binance,Yield,lemonswap,0.0,0.018901294478567365,-2.0325050812217427,0.640744422646236
2037,662,Artemis Protocol,MIS,artemis,Harmony,Yield,artemis-protocol,0.0,-1.6046082635680392,-6.8319461567308934,-10.353684595986564
2038,485,TendieSwap,TENDIE,tendieswap,Binance,Dexes,tendieswap,0.0,-0.0026959280721854384,-0.9217537169283077,0.22127407100978758
2039,1069,OptiNyan,NYAN,,Optimism,Yield,optinyan,0.0,-0.10165211436395793,-2.3308121227337892,2.835774041294698
2040,2680,Kivach,-,,Obyte,Payments,kivach,0.0,-0.5050894297429096,-3.9136179622438476,-4.62759815095319
2041,1499,Lavafall,Lavafall,,Fantom,Yield,lavafall,0.0,0.19376001909851936,-2.0979058266384953,-0.6001574886519023
2042,1077,Bring.Finance,BRNG,bring-finance,Multi-Chain,Yield,bring.finance,0.0,0.21668818639821552,-0.1203971956749399,1.7605797591830452
2043,1268,Cronofi Finance,CRONO,cronofi-finance,Cronos,Yield,cronofi-finance,0.0,0.01313317177358897,-0.3415288626442674,0.012555577300204845
2044,2853,EOSWAP Finance,-,,EOS EVM,Dexes,eoswap-finance,0.0,0.047672336080410105,-2.2273035246608544,1.297119616350372
2045,931,Genesis Finance,GENESIS,,Cronos,Dexes,genesis-finance,0.0,-0.024670372051133427,-1.297031940146951,0.7502160405566087
2046,2131,KDex,KDEX,,Kava,Dexes,kdex,0.0,0.012860854561253632,-0.11794521444785744,-0.07154999999998779
2047,2649,CoreSwap,cSWAP,,CORE,Dexes,coreswap,0.0,0.3492095379600073,0.6433465007928021,9.658376780702625
2048,1222,Photon Protocol,PHOTON,,Binance,Reserve Currency,photon-protocol,0.0,0.0022236751215984896,-0.07360176685952524,-0.017502217222201466
2049,871,MintSwap,MINT,mintswap,Avalanche,Services,mintswap,0.0,-0.03722221578624385,-2.4372482495140844,0.1640559014285401
2050,1075,SpiritDAO,GHOST,spiritdao-ghost,Avalanche,Reserve Currency,spiritdao,0.0,0.1049066180515581,-0.382717282717266,-0.2265284416263995
2051,1413,Savanna Finance,SVN,savanna,Cronos,Algo-Stables,savanna-finance,0.0,-0.014295302526406317,-1.5339347559423544,-2.112916125344711
2052,665,Multi-Chain Miner,-,,Multi-Chain,Yield,multi-chain-miner,0.0,-0.1666352545612142,-4.605310030449417,-11.93396082172164
2053,2109,PYEswap,PYE,,Binance,Dexes,pyeswap,0.0,0.02823381201055497,-4.69876447232447,0.8825473501460834
2054,2431,BrightSide,BRIGHT,,Milkomeda A1,Dexes,brightside,0.0,-0.41514029728368484,-5.741163948704582,-9.04694678227473
2055,1451,Chintai,CHEX,chex-token,EOS,Lending,chintai,0.0,0.04762739095467339,-2.284586848448882,5.032475523295616
2056,1533,LIFE,LIFE,,Fantom,Farm,life,0.0,-0.3274305166305993,-3.298325399734935,-4.550198849928535
2057,1406,Cupid Farm,ARROWS,cupid-farm,Fantom,Yield,cupid-farm,0.0,-0.2566032786825474,-1.7764273538816013,-0.4490934071724695
2058,1135,Meowswap,MEOW,meowswap,Binance,Yield,meowswap,0.0,-0.0077195708142738795,-1.1350399053555122,-0.0795274517482909
2059,1982,XCarnival,XCV,xcarnival,Ethereum,NFT Lending,xcarnival,0.0,-0.11452301698579959,-2.387900467538998,-97.96272046199225
2060,2144,DarkSwap,DAS,,Dogechain,Dexes,darkswap,0.0,-0.012688104566819902,-2.3482433929609954,-56.1647088812451
2061,2018,AutoBark,-,,Dogechain,Yield Aggregator,autobark,0.0,-0.11649801560314188,-2.221208560567149,-0.7488238390986197
2062,1908,OpenBiSea,-,,Multi-Chain,Dexes,openbisea,0.0,0.0019252504359172917,-4.808343555488435,-4.150777808624412
2063,2003,Fruits of Ryoshi,NONI,farms-of-ryoshi,Dogechain,Farm,fruits-of-ryoshi,0.0,-0.17034350972923562,-2.5149402285199045,0.3346077179645164
2064,1107,WaterLoan,WAT,,Multi-Chain,Lending,waterloan,0.0,-1.2182661602769542,-1.0816935748670176,-1.2315596659829708
2065,1998,DogePup,DOGEPUP,doge-pup-token,Dogechain,Farm,dogepup,0.0,-0.12671371326985081,-0.9377599529397287,-1.3794201582219046
2066,2762,zkEVMSwap,-,,Polygon zkEVM,Dexes,zkevmswap,0.0,-0.030853880822718338,-2.630664000803989,3.6692376309968466
2067,1725,Pegasus Finance,PEGA,pegasus-finance,Optimism,Derivatives,pegasus-finance,0.0,-0.10165211436397215,-2.330812122733775,2.835774041294698
2068,1766,Koyo Finance,KYO,koyo,Boba,Dexes,koyo-finance,0.0,-0.0073745733131431734,-0.12278238562753074,-0.12142819190255238
2069,1606,Mockingbird,MOCKINGBIRD,,Fantom,Farm,mockingbird,0.0,-0.09319233612994537,-0.7490177132656157,-1.083331808912888
2070,2599,Moret,MOR,,Polygon,Options,moret,0.0,0.0341249111851738,-0.0318022579602939,-0.03889999999998395
2071,2943,SageBet,-,,Arbitrum,Prediction Market,sagebet,0.0,0.0341249111851738,-0.03180225796030811,-0.03889999999998395
2072,2214,BridgeKek,-,,Multi-Chain,Bridge,bridgekek,0.0,10.43672159678033,-16.49806727526935,-20.620773230131732
2073,2492,Monolith,moSOLID,mosolid,Ethereum,Yield Aggregator,monolith,0.0,-0.025878714050278973,-2.6312185881491104,-3.032565155343562
2074,2982,Satori Finance,-,,Polygon zkEVM,Derivatives,satori-finance,0.0,0.07375435696108923,-0.0717015056225847,-90.0071718412645
2075,2688,Palma Swap,PALMA,,CORE,Dexes,palma-swap,0.0,0.40152164830573156,1.2682124840922597,5.855840771376421
2076,1490,Demodyfi,DMOD,demodyfi,Multi-Chain,Dexes,demodyfi,0.0,-0.5065086249936144,-3.927635188694296,0.5116926627229788
2077,1859,AuraSwap,AURA,auraswap,Polygon,Dexes,auraswap,0.0,-0.004859483806882281,-0.8250346693494777,1.034166404167621
2078,2039,Phission Finance,PHI,,Ethereum,Derivatives,phission-finance,0.0,-0.10165211436397215,-2.330812122733775,2.835774041294698
2079,940,Soda Protocol,-,,Solana,Lending,soda-protocol,0.0,-0.12185773986813331,-3.2769302274264476,1.3346488690804108
2080,2878,Avatr,AVART,,Ethereum,Yield,avatr,0.0,-0.07814259213377284,-2.3370123120046884,0.22057824325887054
2081,1180,Liquidrium,-,,Multi-Chain,Yield,liquidrium,0.0,-0.0005000157656525062,-0.45956022100709504,0.33409972926151
2082,2699,WaterDendy,WD,,Arbitrum,Yield,waterdendy,0.0,0.004816037080274782,,-0.6329860942315975
2083,843,Unirex Finance,UNIREX,,Fantom,Farm,unirex-finance,0.0,-0.0059174619202622125,-0.4030907499245018,-0.43465869730121653
2084,2391,Garble.Money,-,,Tron,Privacy,garble.money,0.0,0.07375435696108923,-0.09990009990008275,0.0
2085,2160,SuperBots,UBXT,,Multi-Chain,Services,superbots,0.0,0.0,-0.5233219335966623,-0.010020946464692315
2086,2791,TrainSwap,TRAIN,,Arbitrum,Dexes,trainswap,0.0,-0.0924091307892212,-2.180160519410677,2.642011239675199
2087,1605,Stake1,STAKE1,,Fantom,Lending,stake1,0.0,-0.18944891332665748,-3.1677959787649,0.30771016698865594
2088,664,OakFarm,OKF,,OKExChain,Yield,oakfarm,0.0,0.03219942366744988,-1.3836079819223102,7.69782571700803
2089,2107,MoonLift,MLTPX,moonlift,Binance,Dexes,moonlift,0.0,-0.04971871278668516,-3.4023383315967948,-7.522101136594543
